,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
1147,Chong,"Austroasiatic, Pearic, Chong languages, Chong","Austroasiatic, Pearic, Chong languages, Chong",cog,chon1284title  Westerntitlecent2314title  Central,500 ,"Pursat Province, Chantaburi",Unknown,Unknown,https://en.wikipedia.org/wiki/Chong_language
1148,Oro Win,"Chapacuran, Wari, Oro Win","Chapacuran, Wari, Oro Win",orw,orow1243,5 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Oro_Win_language
1149,Numbami,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, Numbami","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, Numbami",sij,numb1247,200 ,coastal village in Morobe Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Numbami_language
1150,Ilue,"Niger–Congo,Atlantic–Congo, Benue–Congo, Cross River, Lower Cross, Ilue","Niger–Congo,Atlantic–Congo, Benue–Congo, Cross River, Lower Cross, Ilue",ilv,ilue1241,Uknown,Akwa Ibom State,Unknown,Unknown,https://en.wikipedia.org/wiki/Ilue_language
1151,Southern Nicobarese,"Austroasiatic, Nicobarese, Southern, Southern Nicobarese","Austroasiatic, Nicobarese, Southern, Southern Nicobarese",nik,sout2689,"7,500 ","Little Nicobar, Great Nicobar",Unknown,Unknown,https://en.wikipedia.org/wiki/Lamongse_language
1152,Judeo-Tat,"Indo-European, Indo-Iranian, Iranian, Western Iranian, Southwestern Iranian, Persian, , Tat, Judeo-Tat","Indo-European, Indo-Iranian, Iranian, Western Iranian, Southwestern Iranian, Persian, , Tat, Judeo-Tat",jdt,jude1256,"80,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Juhuri_language
1153,Emerillon,"Tupian, Tupi–Guaraní, Wayampí, Emerillon","Tupian, Tupi–Guaraní, Wayampí, Emerillon",eme,emer1243title  Teko,400 ,French Guiana,Unknown,Unknown,https://en.wikipedia.org/wiki/Emerillon_language
1154,Nuristanis#Pre-1895_Kafir_society,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Nuristanis#Pre-1895_Kafir_society
1155,Anāl,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin–Naga, Kuki-Chin, Anāl","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin–Naga, Kuki-Chin, Anāl",anm,anal1239,"14,000 ",Southeast Manipur,Unknown,Unknown,https://en.wikipedia.org/wiki/Anal_language
1156,Hanis,"Coosan, Hanis","Coosan, Hanis",csz,coos1249,Uknown,"Coos Bay, Oregon",Unknown,Unknown,https://en.wikipedia.org/wiki/Hanis_language
1157,Dukha_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Dukha_people
1158,Palantla Chinantec,"Oto-Mangue, Western Oto-Mangue, Oto-Pame–ChiUknowntecan, ChiUknowntec, Palantla ChiUknowntec","Oto-Mangue, Western Oto-Mangue, Oto-Pame–ChiUknowntecan, ChiUknowntec, Palantla ChiUknowntec",Either:titlecpatitle – Palantla ChiNot providedtectitlecvntitle – Valle Nacional ChiNot providedtec,pala1351title  Palantlatitlevall1253title  Valle Nacional,"25,000 ",Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Palantla_Chinantec_language
1159,Yankunytjatjara,"Pama–Nyungan, Wati, Western Desert, Yankunytjatjara","Pama–Nyungan, Wati, Western Desert, Yankunytjatjara",kdd,yank1247,600 ,South Australia,Unknown,Unknown,https://en.wikipedia.org/wiki/Yankunytjatjara_language
1160,Mok,"Austroasiatic, Khasi–Palaungic, Palaungic, Angkuic, Mok","Austroasiatic, Khasi–Palaungic, Palaungic, Angkuic, Mok",mqt,mokk1243,"4,700 ","Shan State, Myanmar and Thailand",Unknown,Unknown,https://en.wikipedia.org/wiki/Mok_language
1161,Dongotono,"Nilo-Saharan,Eastern Sudanic,Kir–Abbaian,Nilotic, Eastern Nilotic, Ateker, –Lotuko–, Maa, Lotuko–, Maa, Lotuko, Lopit, –Dongotono, Dongotono","Nilo-Saharan,Eastern Sudanic,Kir–Abbaian,Nilotic, Eastern Nilotic, Ateker, –Lotuko–, Maa, Lotuko–, Maa, Lotuko, Lopit, –Dongotono, Dongotono",Either:titledddtitle – Dongotonotitleoietitle – Okolie,dong1301title  Dongotonictitledong1294title  Dongotono,"5,000 ",South Sudan,Unknown,Unknown,https://en.wikipedia.org/wiki/Dongotono_language
1162,T%C3%BCbatulabal,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/T%C3%BCbatulabal
1163,Navwien,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Navwien","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Malakula, Malakula Interior, Navwien",Nonetitle (titlemistitle),navw1234,"""handful"" ",Malakula,Unknown,Unknown,https://en.wikipedia.org/wiki/Navwien_language
1164,Yaw,"Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Burmish, Southern, Burmese, Yaw","Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Burmish, Southern, Burmese, Yaw",–,yaww1238,"200,000 ",Magway Division,Unknown,Unknown,https://en.wikipedia.org/wiki/Yaw_language
1165,Ersu,"Sino-Tibetan, , Ersuic, Ersu","Sino-Tibetan, , Ersuic, Ersu",ers,ersu1241,"20,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Ersu_language
1166,Evenki,"Tungusic, Northern, Ewenic, Evenki group, Evenki","Tungusic, Northern, Ewenic, Evenki group, Evenki",evn,even1259,"16,000 ",Inner Mongolia and Heilongjiang in China; Krasnoyarsk Krai in Russia,Unknown,Unknown,https://en.wikipedia.org/wiki/Ongkor_Solon_language
1167,Inuktitut,"Eskaleut, Eskimo, Inuit, Inuktitut","Eskaleut, Eskimo, Inuit, Inuktitut",ikutitle – inclusive code InuktituttitleIndividual codes:titleiketitle – Eastern Canadian Inuktituttitleikttitle – titleInuinnaqtun,east2534title  Eastern Canadian Inuktitut,"L1: 38,000 ","Northwest Territories, Nunatsiavut (Newfoundland and Labrador), Nunavik (Quebec), Nunavut",NunavutNorthwest Territories,Quebec (Nunavik)Newfoundland and Labrador (Nunatsiavut)Yukon (Inuvialuit Settlement Region),https://en.wikipedia.org/wiki/Inuktitut#Nunavik
1168,Rangas,"Sino-Tibetan, Rangas","Sino-Tibetan, Rangas",rgk,rang1266,Uknown,Uttarakhand,Unknown,Unknown,https://en.wikipedia.org/wiki/Rangas_language
1169,Hawaiian,"Austronesian, Malayo-Polynesian, Oceanic, Polynesian, Eastern Polynesian, Marquesic, Hawaiian","Austronesian, Malayo-Polynesian, Oceanic, Polynesian, Eastern Polynesian, Marquesic, Hawaiian",haw,hawa1245,"Native: 2,000
2nd: 22,000 - 24,000 [2] [3]

Used at Home: 18,000 [4] ",Hawaiʻi (Niʻihau)[1]," United States
 Hawaii
",Unknown,https://en.wikipedia.org/wiki/Hawaiian_language
1170,Kĕnaboi,"unclassified, (, Language isolate, ), (, Austroasiatic, )","unclassified, (, Language isolate, ), (, Austroasiatic, )",xbn,kena1236,Uknown,Negeri Sembilan,Unknown,Unknown,https://en.wikipedia.org/wiki/Kenaboi_language
1171,Korku,"Austroasiatic, Munda, North, Korku","Austroasiatic, Munda, North, Korku",kfq,kork1243,"730,000 ","Central India (Madhya Pradesh, Maharashtra)",Unknown,Unknown,https://en.wikipedia.org/wiki/Korku_language
1172,Yakut,"Turkic, Common Turkic, Siberian Turkic, Northern Siberian, Yakut","Turkic, Common Turkic, Siberian Turkic, Northern Siberian, Yakut",sah,yaku1245,"c. 480,000[1]","Yakutia, Magadan Oblast, Amur Oblast, Krasnoyarsk Krai (Evenkiysky District)"," Russia
 Yakutia
",Unknown,https://en.wikipedia.org/wiki/Yakut_language
1173,Jah Hut,"Austroasiatic, Aslian, Jah Hut","Austroasiatic, Aslian, Jah Hut",jah,jahh1242,"4,191 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Jah_Hut_language
1174,Geme,"Niger–Congo,Zande, Zande–Nzakara, Geme","Niger–Congo,Zande, Zande–Nzakara, Geme",geq,geme1244,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Geme_language
1175,Inter-Zab Jewish Neo-Aramaic,"Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Northeastern, Inter-Zab Jewish Neo-Aramaic","Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Northeastern, Inter-Zab Jewish Neo-Aramaic",aij,lish1245,"3,500 ","Jerusalem, originally from eastern and northern Iraq and Southeastern Turkey.",Unknown,Unknown,https://en.wikipedia.org/wiki/Lishanid_Noshan
1176,Bepour,"Trans–New Guinea,Madang, Croisilles, NW Adelbert Range, Kumil, Bepour","Trans–New Guinea,Madang, Croisilles, NW Adelbert Range, Kumil, Bepour",bie,bepo1240,50 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bepour_language
1177,Uwa,"Chibchan, Chibcha–Motilon, Chibcha–Tunebo, Uwa","Chibchan, Chibcha–Motilon, Chibcha–Tunebo, Uwa",Variously:titletndtitle – Angosturas Tunebo/titleBahiyakuwatitletbntitle – Barro Negro Tunebo (Eastern Tunebo/titleYithkayatitle)titletuftitle – Central Tunebo (Cobaría/titleKubaru'watitle & Tegría/titleTagrinuwatitle)titletnbtitle – Western Tunebo (Aguas Blancas/titleRikuwatitle),tune1260,"3,550 ","the largest groups live on the northern slopes of the Sierra Nevada del Cocuy, Boyacá Department",Unknown,Unknown,https://en.wikipedia.org/wiki/Tunebo_language
1178,Rahambuu,"Austronesian, Malayo-Polynesian, Celebic, Bungku–Tolaki, Western, West Coast, Rahambuu","Austronesian, Malayo-Polynesian, Celebic, Bungku–Tolaki, Western, West Coast, Rahambuu",raz,raha1237,Uknown,Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Rahambuu_language
1179,Arvanitika,"Indo-European, Albanian, Tosk, Arvanitika","Indo-European, Albanian, Tosk, Arvanitika",aat,arva1236,"50,000 ","Attica, Boeotia, South Euboea, Saronic Islands; Western Thrace; Peloponnese; some villages in NW of Greece; N of island of Andros; more than 500 villages in total[1]",Unknown,Unknown,https://en.wikipedia.org/wiki/Arvanitika
1180,Yurats,"Uralic, Samoyedic, (core), Enets–Nenets, Yurats","Uralic, Samoyedic, (core), Enets–Nenets, Yurats",rts,yura1256title  Yurats,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Yurats_language
1181,Achomawi,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Achomawi
1182,Pacahuara,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Pacahuara
1183,Caquinte,"Arawakan, Southern, Campa, Ashaninka, Caquinte","Arawakan, Southern, Campa, Ashaninka, Caquinte",cot,caqu1242,500 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Caquinte_language
1184,Kurukh,"Dravidian, Northern Dravidian, Kurukh-Malto, Kurukh","Dravidian, Northern Dravidian, Kurukh-Malto, Kurukh",Either:titlekrutitle – Kurukhtitlexistitle – Kisan,kuru1301,2.28 million ,"Odisha, Jharkhand, West Bengal, Chhattisgarh, Assam, Bihar, Tripura[1]"," India
Jharkhand (additional)
West Bengal (additional)
",Unknown,https://en.wikipedia.org/wiki/Kurukh_language
1185,Monguor,"Mongolic, Southern Mongolic, Shirongolic, \xa, fr,Monguor","Mongolic, Southern Mongolic, Shirongolic, \xa, fr,Monguor",mjg,tuuu1240,"150,000 ","Qinghai, Gansu",Unknown,Unknown,https://en.wikipedia.org/wiki/Monguor_language
1186,Madí,"Arawan, Madí","Arawan, Madí",jaa,jama1261,"1,080 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Banaw%C3%A1_language
1187,Kharia,"Austroasiatic, Munda, South, Kharia","Austroasiatic, Munda, South, Kharia",khr,khar1287,"297,614, 69% of ethnic population ","India (Jharkhand, Chhattisgarh, Odisha)."," India
Jharkhand (additional)
",Unknown,https://en.wikipedia.org/wiki/Kharia_language
1188,Segeju_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Segeju_people
1189,Dolgans,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Dolgans
1190,Barbareño,"Chumashan, Southern, Central, Barbareño","Chumashan, Southern, Central, Barbareño",Either:titleboititle – Barbareñotitleinztitle – Ineseño,barb1263title  Barbarenotitleines1240title  Ineseno,Uknown,"Santa Barbara, Santa Ynez",Unknown,Unknown,https://en.wikipedia.org/wiki/Barbare%C3%B1o_language
1191,Lishán Didán,"Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Northeastern, Lishán Didán","Afro-Asiatic, Semitic, Central Semitic, Northwest Semitic, Aramaic, Eastern Aramaic, Northeastern, Lishán Didán",trg,lish1246,"4,500 ","Jerusalem, Tel Aviv, New York, Los Angeles; originally from Iranian Azerbaijan",Unknown,Unknown,https://en.wikipedia.org/wiki/Lishan_Didan
1192,Siglitun,"Eskaleut, Eskimo, Inuit, Inuvialuktun, Siglitun","Eskaleut, Eskimo, Inuit, Inuvialuktun, Siglitun",–,sigl1242,Uknown,"Northwest Territories (Canada), as ""Inuvialuktun""",Unknown,Unknown,https://en.wikipedia.org/wiki/Siglitun
1193,Mru,"Sino-Tibetan, Tibeto-Burman, Mruic, , Mru","Sino-Tibetan, Tibeto-Burman, Mruic, , Mru",mro,mruu1242,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Mru_language
1194,Denaʼina,"Dené–Yeniseian,Na-Dené, Athabaskan, Northern Athabaskan, Denaʼina","Dené–Yeniseian,Na-Dené, Athabaskan, Northern Athabaskan, Denaʼina",tfn,tana1289,5 ,"Alaska (Cook Inlet region, Lake Clark, Lake Iliamna)", Alaska,Unknown,https://en.wikipedia.org/wiki/Tanaina_language
1195,Limburgish,"Indo-European, Germanic, West Germanic, Istvaeonic, Low Franconian, Limburgish","Indo-European, Germanic, West Germanic, Istvaeonic, Low Franconian, Limburgish",lim,limb1263title  titleLimburgan,1.3 million in Netherlands and Belgium[citation needed] ,Limburg (Netherlands) Limburg (Belgium),Unknown,"Netherlands
– Statutory provincial language in Limburg Province (, Ratification Act, ECRML, No. ), effective .",https://en.wikipedia.org/wiki/Limburgish_language
1196,Chickasaw,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Chickasaw
1197,Isthmus Mixe,"Mixe–Zoque, Mixean, Mixe, Isthmus Mixe","Mixe–Zoque, Mixean, Mixe, Isthmus Mixe","Variously:titlemcotitle – Coatlán, Camotlántitlemirtitle – Guichicovititlemzltitle – Mazatlán",lowl1263,Uknown,Northeastern Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Isthmus_Mixe
1198,Mondé,"Tupian, Monde languages, Mondé","Tupian, Monde languages, Mondé",mnd,sala1273,2 ,Brazil,Unknown,Unknown,https://en.wikipedia.org/wiki/Salam%C3%A3y_language
1199,Piu,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, \xa, Ngero–Vitiaz, \xa, Huon Gulf, South Huon Gulf, Hote–Buang, Buang, Piu","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, \xa, Ngero–Vitiaz, \xa, Huon Gulf, South Huon Gulf, Hote–Buang, Buang, Piu",pix,piuu1237,100 ,Morobe Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Piu_language
1200,Tamang,"Sino-Tibetan, Tamangic, Gurung–Tamang, Tamang","Sino-Tibetan, Tamangic, Gurung–Tamang, Tamang",Variously:titletajtitle – Eastern Tamangtitletdgtitle – Western Tamangtitletgetitle – Eastern Gorkha Tamang,nucl1729,1.4 million in Nepal ,,"   Nepal
Bagmati Province
 India

Sikkim (additional)
",Unknown,https://en.wikipedia.org/wiki/Tamang_language
1201,Inga,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Inga
1202,Phong,"Austroasiatic, Vietic, Phong–Liha, Phong","Austroasiatic, Vietic, Phong–Liha, Phong",hnu,phon1243,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Phong_language
1203,Tsiman%C3%A9,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Tsiman%C3%A9
1204,Gorap,"Malay-based creole, Gorap","Malay-based creole, Gorap",goq,gora1261,Uknown,Northern and western regions of Halmahera Island (mainly),Unknown,Unknown,https://en.wikipedia.org/wiki/Gorap_language
1205,Mochoʼ,"Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ","Mayan, Qʼanjobalan–Chujean, Qʼanjobalan, Mochoʼ",mhc,moch1257,124 ,"Eastern Chiapas (villages of Tuzatlán and Motozintla), Southern Mexico", Mexico,Unknown,https://en.wikipedia.org/wiki/Mocho%CA%BC_language
1206,Lauje,"Austronesian, Malayo-Polynesian, Celebic, Tomini–Tolitoli, \xa, Tomini, Lauje","Austronesian, Malayo-Polynesian, Celebic, Tomini–Tolitoli, \xa, Tomini, Lauje",law,lauj1238,"44,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Ampibabo_language
1207,Shughni,"Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni","Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni",sgh,shug1248,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Roshorvi_language
1208,Huasteca Nahuatl,"Uto-Aztecan, Aztecan (Nahuan), Nahuatl, Huasteca Nahuatl","Uto-Aztecan, Aztecan (Nahuan), Nahuatl, Huasteca Nahuatl",Variously:titlenhetitle – Eastern (Veracruz)titlenchtitle – Centraltitlenhwtitle – Western (Tamazunchale),huas1257,Uknown,"La Huasteca (San Luis Potosí, Hidalgo, Puebla, Veracruz)",Unknown,Unknown,https://en.wikipedia.org/wiki/Huasteca_Nahuatl_language
1209,West Low German,"Indo-European, Germanic, West Germanic, North Sea Germanic, Low German, West Low German","Indo-European, Germanic, West Germanic, North Sea Germanic, Low German, West Low German",Variously:titlendstitle – (partial)titleweptitle – Westphaliantitlefrstitle – Eastern Frisiantitlegostitle – Groningstitlestltitle – Stellingwerfstitledrttitle – Drentstitletwdtitle – Twentstitleacttitle – Achterhoekstitlesdztitle – Sallandstitleveltitle – Veluws,west2357,"Native: 300,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Low_Saxon
1210,Thadou_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Thadou_people
1211,Selkup,"Uralic, Samoyedic, (core), Kamas, –Selkup, Selkup","Uralic, Samoyedic, (core), Kamas, –Selkup, Selkup",sel,selk1253,"1,600 ",Yamalo-Nenets Autonomous Okrug,Unknown,Unknown,https://en.wikipedia.org/wiki/Central_Selkup_language
1212,Subtiaba,"Oto-Mangue, Tlapanecan, Subtiaba","Oto-Mangue, Tlapanecan, Subtiaba",sut,subt1250,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Subtiaba_language
1213,Piaroa,"Piaroa–Saliban, Piaroan, Piaroa","Piaroa–Saliban, Piaroan, Piaroa",pid,piar1243,"13,000–14,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Piaroa_language
1214,Demisa,"East Geelvink Bay, Bauzi–Demisa, Demisa","East Geelvink Bay, Bauzi–Demisa, Demisa",dei,demi1242,400 ,Indonesian Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Demisa_language
1215,Achuar,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Achuar
1216,Coptic,"Afro-Asiatic, Egyptian, Coptic","Afro-Asiatic, Egyptian, Coptic",cop,copt1239,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Coptic_language
1217,Salinan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Salinan
1218,Buryat,"Mongolic, Central Mongolic, Buryat–, Mongolian, Buryat","Mongolic, Central Mongolic, Buryat–, Mongolian, Buryat",buatitle – inclusive code BuriattitleIndividual codes:titlebxutitle – Inner Mongolian (China) Buriattitlebxmtitle – Mongolia Buriattitlebxrtitle – Russia Buriat,buri1258,"440,000 ",,Buryatia (Russia),Unknown,https://en.wikipedia.org/wiki/Buryat_language
1219,Sirionó,"Tupian, Tupí–Guaraní, Guarayu, Sirionó","Tupian, Tupí–Guaraní, Guarayu, Sirionó",Variously:titlesrqtitle – Sirionótitleyuqtitle – Yuqui (Yúki)titlejortitle – Jorá (Hora)title†,siri1279title  Siriono–Joratitleyuqu1240title  Yuqui,300 ,"Beni Department, Santa Cruz Department (Bolivia)", Bolivia,Unknown,https://en.wikipedia.org/wiki/Sirion%C3%B3_language
1220,Yanomami_language,Uknown,Uknown,Not provided,yano1268,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Yanomami_language
1221,Chuvash,"Turkic, Oghuric, Chuvash","Turkic, Oghuric, Chuvash",chv,chuv1255,"740,000 ",Volga region (esp. Chuvashia),Chuvashia (Russia),Unknown,https://en.wikipedia.org/wiki/Chuvash_language
1222,Razihi,"Afro-Asiatic, Semitic, West, Central, Old South Arabian,  (Modern Sayhadic), Razihi","Afro-Asiatic, Semitic, West, Central, Old South Arabian,  (Modern Sayhadic), Razihi",rzh,jaba1234,"62,900 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Razihi_language
1223,Orang_Seletar,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Orang_Seletar
1224,Saterland Frisian,"Indo-European, Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Frisian, East Frisian, Ems, Saterland Frisian","Indo-European, Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Frisian, East Frisian, Ems, Saterland Frisian",stq,sate1242,"2,000 ",Saterland,Unknown,Germany,https://en.wikipedia.org/wiki/Saterland_Frisian_language
1225,Wayampi,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Wayampi
1226,Wyandot,"Iroquoian, Northern, Lake Iroquoian, Huronian, Wyandot","Iroquoian, Northern, Lake Iroquoian, Huronian, Wyandot",Either:titlewyntitle – Wyandottitlewdttitle – Wendat,wyan1247,Uknown,"northeastern Oklahoma, Quebec; recently near Sandwich, Ontario, and Wyandotte, Oklahoma",Unknown,Unknown,https://en.wikipedia.org/wiki/Wyandot_language
